tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,"En qué consiste el dolo, el error y la violencia a la hora de contratar.",Derecho,,,,,,,,"El error: es aquel obstáculo que impide la formación misma del contrato. Existen tres tipos de error: -El error in negocio: el que recae sobre la naturaleza misma del contrato, cuando las partes no se han puesto de acuerdo. -El error in corpore: cuando las partes se han equivocado sobre la identidad del objeto de la obligación. Ej. Cuando una persona cree que ha comprado una cosa y el vendedor cree que está vendiendo una cosa diferente. -El error sobre la causa de la obligación: la causa de obligación son los motivos que han llevado a las partes a asumir la obligación, ósea la contraposición. El Dolo: el art. 1116 del Código Civil, dice el dolo es causa de nulidad, cuando los medios puestos en práctica por unos e los contratantes son tales, que quede evidenciado que sin ello no hubiese contratado la otra parte. El dolo es un error provocado, un error inducido. El dolo no se presume debe probarse. La violencia: el art.1111del C.C., dice, la violencia ejercida con el que ha contraído una obligación, causa de nulidad, aunque haya sido ejecutada por un tercero distinto de aquel en beneficio de quien se hizo el pacto.",,
abierta,¿Qué es la lesión en los contratos?,Derecho,,,,,,,,"Es el perjuicio económico que sufre una de las partes contratantes. Es un vicio excepcional del consentimiento, que solo tiene aplicación en determinados contratos y en cuanto determinados personas.",,
abierta,¿ En qué consiste la rescisión por lesión en los contratos?.,Derecho,,,,,,,,"Es el termino anticipado del contrato cuando se ha lesionado una de la partes. Si el vendedor ha sido lesionado en más de las 7/12 partes en el precio de un inmueble, tiene derecho a pedir la recisión de la venta, aunque haya renunciado expresamente a esa facultad en el contrato, o declarado que hacia donación de la diferencia de precio.",,
abierta,Explique cuáles son los atentados contra la libertad de no contratar.,Derecho,,,,,,,,#¿NOMBRE?,,
abierta,Explique cuáles son los atentados contra la libertad de fijar y modificar las condiciones del contrato.,Derecho,,,,,,,,"Esto consiste en que la lesión el perjuicio siempre es económico, mientras que en el dolo puede ser económico ó no. Según el Art. 1110.- El error no es causa de nulidad de la convención, sino cuando recae sobre la sustancia misma de la cosa que es su objeto. No es causa de nulidad, cuando únicamente recae en la persona con la cual hay intención de contratar, a no ser que la consideración de esta persona sea la causa principal de la convención.",,
abierta,Requisitos en la formulación de un contrato.,Derecho,,,,,,,,-El consentimiento de la parte que se obliga; -Su capacidad para contratar; -Un objeto cierto que forme la materia del compromiso; -Una causa lícita en la obligación”.,,
abierta,¿EN QUE CONSISTE EL PRINCIPIO DE LA FUERZA OBLIGATORIA DE LOS CONTRATOS?,Derecho,,,,,,,,"En que los pactos legalmente formados, tienen fuerza de ley para aquellos que lo han celebrado.",,
abierta,¿ EN QUÉ CONSISTE EL PRINCIPIO DE LA RELATIVIDAD DE LOS EFECTOS DE LOS CONTRATOS?,Derecho,,,,,,,,En que sus efectos se limitan a las partes y sus representantes o causahabientes.,,
abierta,¿QUÉ ES EL PRINCIPIO DE LA RELATIVIDAD DE LOS EFECTOS DE LOS CONTRATOS RESPECTO A LOS TERCEROS?,Derecho,,,,,,,,"Esto se refiere a que los contratos obligan no solo a lo que se expresa en ellos, sino también, a las consecuencias que la equidad, el uso o la ley dan a la obligación según su naturaleza.",,
abierta,¿ QUÉ ES LA PROMESA POR TERCERO Y LA CLAUSULA DE PORTE FORT?,Derecho,,,,,,,,"Una persona garantiza por otra cuando promete que la persona de quien habla, consentirá como ella en la convención que celebra. En la práctica, el porte fort se obliga a obtener la firma de un tercero. Es cuando puede obligarse o beneficiarse a otra persona, que no sean las partes contratantes y los causahabientes y representantes de estas. En cuanto a la cláusula de porte fort.; consiste o se refiere a la obligación que contrae una persona, de obtener la adhesión de otra.",,
abierta,¿ QUÉ ES LA ESTIPULACION POR TERCEROS?:,Derecho,,,,,,,,"No es más que cuando el que ha celebrado este convenio, no puede revocarlo, si el tercero manifestó su voluntad de aprovecharse de él. Es también la promesa que una parte contratante hace a la otra de una prestación en provecho de una persona extraña al contrato.",,
abierta,"¿CUÉL ES EL ALCANCE DE LA ESTIPULACION POR TERCERO, SEGÚN LA JURISPRUDENCIA?",Derecho,,,,,,,,"Su validez es tan solo por la existencia de una cláusula penal; esto quiere decir, que de acuerdo a la Jurisprudencia, se ha llegado a admitir la validez de la estipulación por tercero, cuando el estipulante exigirá el cumplimiento de una prestación a favor de un tercero.",,
abierta,"DENTRO DE LA ESTIPULACIÓN POR TERCEROS, ESTABLEZCA QUE SIGNIFICA:",Derecho,,,,,,,,"-La Teoría de la Oferta: Es cuando el estipulante ofrece al tercero la estipulación pactada en su favor; estando el promitente obligado, solamente cuando haya sido aceptada la oferta. -La Teoría de la Gestión de Negocios: Es cuando se considera el estipulante como un gestor de negocios y que realiza operaciones que no se le han encomendado. Esto lo que quiere decir es, que quien estipula a favor de tercero sin haber recibido mandato de él, es un gestor de negocios, ya que celebra por cuenta del tercero una operación que hubiera podido realizar como mandatario si hubiera recibido previamente el poder necesario. -La Teoría del Derecho Directo del Beneficiario: De acuerdo a ella (esta teoría), la estipulación por tercero es una institución original; realmente no hay ninguna explicación y la jurisprudencia la admite como tal y solo se comprueba su mecanismo. -Es preciso que el tercero esté en posibilidad de recibir los beneficios de la estipulación. -Es necesario que la estipulación por tercero no haya sido revocada por el estipulante. Esta (estipulación por terceros), debe ser ratificada por éste.",,
abierta,¿CUÁLES SON LAS CONDICIONES DE EFICACIA DE LA ESTIPULACION POR TERCEROS’,Derecho,,,,,,,,"Entre el promitente y el tercero. -Entre los terceros y el estipulante. Aquí, en este caso, no se produce ningún tipo de obligación; aunque sí algunos efectos. Entre el Estipulante y el Promitente.",,
abierta,¿CUÁLES SON LAS RELACIONES JURIDICAS DERIVADAS DE LA ESTIPULACION POR TERCEROS? DEFINA:,Derecho,,,,,,,,"Es una disconformidad consciente entre la voluntad y su declaración, convenida entre las partes, con el fin de engañar a terceros. Es también la declaración de voluntad no real, de celebrar un acto jurídico. Esta puede ser: Absoluta: que es cuando el acto no existe. Aquí la carencia total de voluntad convierte al acto en nulo. Es relativa: porque la intención real es celebrar un acto distinto. El contrato oculto o secreto tiene valor entre las partes, pero frente a terceros de buena fe este será inoponible, siendo válido el simulado.",,
abierta,-SIMULACION:,Derecho,,,,,,,,"Acto firmado por alguna de las partes, para dejar sin efecto el acto simulado. También es el acto destinado a quedar secreto, que modifica las disposiciones de un acto ostensible (que puede manifestarse o mostrarse; claro, patente) que lo explica o restringe.",,
abierta,-CONTRADOCUMENTOS:,Derecho,,,,,,,,"-El acto secreto puede destruir totalmente el acto aparente, en forma tal que este último sea meramente ficticio. -El acto secreto puede modificar la naturaleza del acto aparente; por ejemplo, en el caso de una Donación disimulada en una venta. -En lugar de esconder la naturaleza misma de su operación, las partes pueden ocultar solamente algunas condiciones del acto; siendo la simulación, en este caso considerada parcial. -En algunas ocasiones, el beneficiario del acto, es una persona distinta a la que indica el acto aparente.",,
abierta,EXPLIQUE EN QUE CONSISTE LA EXTENSION VARIABLE DE LA SIMULACION:,Derecho,,,,,,,,Los contra documentos solo producen efectos entre las partes contratantes y no contra terceros.,,
abierta,. DIGA CUALES SON LOS EFECTOS DE LA SIMULACION DE LOS CONTRADOCUMENTOS:,Derecho,,,,,,,,"Solamente se puede probar por escrito, cuando el interés del negocio sea superior a los 500 francos, el acto secreto, del cual resulta la simulación.",,
abierta,CÓMO SE PRUEBA LA SIMULACION:,Derecho,,,,,,,,"Las causas retroactivas; estas a su vez pueden ser: La Anulación, que existe en virtud de la ley, y La Resolución, la cual se opera por medio de la voluntad de las partes, cuando solamente han consentido en el contrato de una manera condicional. Las que ponen fin al contrato sin retroactividad; estas son también dos, a saber: La Revocación, y La Resiliación; que solo se aplican a algunos contratos particulares.",,
abierta,DIGA CUALES SON LAS CAUSAS DE DISOLUCION DE LOS CONTRATOS:,Derecho,,,,,,,,"Consiste, en una sanción genérica de ineficacia o falta de valor legal, para los actos jurídicos celebrados con violación o defecto de las formas y solemnidades establecidas por la ley, o con la finalidad reprobada, o con causa ilícita.",,
abierta,LA NULIDAD:,Derecho,,,,,,,,"Consiste en la conducción a la extinción retroactiva del contrato; al igual, en este caso que la nulidad. Existe la presunción de que en el momento de su formación, era válido.",,
abierta,RESCISION:,Derecho,,,,,,,,"Consiste en designar los casos en que una persona es privada de una ventaja gratuita que recibe del contrato. El Código Civil en su Art. 1121, admite implícitamente que las partes pueden revocar el derecho conferido por ellas al tercero; siempre y cuando, éste no haya declarado su voluntad de aprovecharse de él. Esta equivale a una especie de penalidad civil aplicada a una de las partes contratantes; como consecuencia de una culpa cometida por ella y únicamente produce efectos para el porvenir.",,
abierta,REVOCACION:,Derecho,,,,,,,,"Esta designa todo acto por el cual las partes deshacen ellas mismas el contrato que habían celebrado. Por Ejemplo podemos citar, la resiliación del arrendamiento; aquí el contrato desaparece como causa productora de obligaciones antes de haber transcurrido su término normal.",,
